"6204";"The Meteor Man";"1993";"107563";"11244";"Comedy";"-";"-";"-";"-"
"6210";"Volcano High (Whasango)";"2001";"301429";"23834";"Action";"Comedy";"-";"-";"-"
"6212";"Bringing Down the House";"2003";"305669";"10678";"Comedy";"-";"-";"-";"-"
"6213";"Tears of the Sun";"2003";"314353";"9567";"Action";"Drama";"Thriller";"-";"-"
"6214";"Irreversible (Irréversible)";"2002";"290673";"979";"Crime";"Drama";"Mystery";"Thriller";"-"
"6215";"Laurel Canyon";"2002";"298408";"13819";"Drama";"-";"-";"-";"-"
"6216";"Nowhere in Africa (Nirgendwo in Afrika)";"2001";"161860";"1591";"Drama";"-";"-";"-";"-"
"6217";"The Safety of Objects";"2001";"256359";"24186";"Drama";"-";"-";"-";"-"
"6218";"Bend It Like Beckham";"2002";"286499";"455";"Comedy";"Drama";"Romance";"-";"-"
"6219";"The Hunted";"2003";"269347";"10632";"Action";"Drama";"Thriller";"-";"-"
"6220";"Willard";"2003";"310357";"10929";"Drama";"Horror";"Thriller";"-";"-"
"6222";"Prozac Nation";"2001";"236640";"16229";"Drama";"-";"-";"-";"-"
"6223";"Spun";"2001";"283003";"12079";"Comedy";"Crime";"Drama";"-";"-"
"6225";"King of Kings";"1961";"55047";"36362";"Drama";"-";"-";"-";"-"
"6228";"The Talk of the Town";"1942";"35417";"23159";"Comedy";"Romance";"Thriller";"-";"-"
"6232";"Born Free";"1966";"60182";"15347";"Adventure";"Children";"Drama";"-";"-"
"6234";"Equus";"1977";"75995";"37258";"Drama";"Mystery";"-";"-";"-"
"6235";"Europa Europa (Hitlerjunge Salomon)";"1990";"99776";"8996";"Drama";"War";"-";"-";"-"
"6237";"The Glenn Miller Story";"1953";"47030";"17729";"Drama";"-";"-";"-";"-"
"6238";"Green Card";"1990";"99699";"12157";"Comedy";"Drama";"Romance";"-";"-"
"6239";"Journey to the Center of the Earth";"1959";"52948";"11571";"Adventure";"Children";"Sci-Fi";"-";"-"
"6241";"Pauline at the Beach (Pauline à la Plage)";"1983";"86087";"10293";"Comedy";"Drama";"Romance";"-";"-"
"6242";"Ringu (Ring)";"1998";"178868";"2671";"Horror";"Mystery";"Thriller";"-";"-"
"6244";"Salaam Bombay!";"1988";"96028";"45129";"Drama";"-";"-";"-";"-"
"6245";"Sweet Charity";"1969";"65054";"42618";"Comedy";"Drama";"Musical";"Romance";"-"
"6246";"Talent for the Game";"1991";"103036";"41164";"Drama";"-";"-";"-";"-"
"6249";"Boat Trip";"2003";"285462";"9557";"Comedy";"-";"-";"-";"-"
"6250";"Dreamcatcher";"2003";"285531";"6171";"Drama";"Horror";"Sci-Fi";"Thriller";"-"
"6251";"Piglet's Big Movie";"2003";"323642";"13691";"Animation";"Children";"-";"-";"-"
"6252";"View from the Top";"2003";"264150";"11523";"Comedy";"Romance";"-";"-";"-"
"6254";"The Awful Truth";"1937";"28597";"14675";"Comedy";"Romance";"-";"-";"-"
"6263";"Basic";"2003";"264395";"10782";"Drama";"Thriller";"War";"-";"-"
"6264";"The Core";"2003";"298814";"9341";"Action";"Drama";"Sci-Fi";"Thriller";"-"
"6265";"Head of State";"2003";"325537";"9776";"Comedy";"-";"-";"-";"-"
"6266";"What a Girl Wants";"2003";"286788";"10735";"Comedy";"Drama";"Romance";"-";"-"
"6267";"Assassination Tango";"2002";"283897";"16425";"Drama";"Thriller";"-";"-";"-"
"6268";"Raising Victor Vargas";"2002";"316188";"25461";"Comedy";"Drama";"Romance";"-";"-"
"6269";"Stevie";"2002";"334416";"51927";"Documentary";"-";"-";"-";"-"
"6270";"Akira Kurosawa's Dreams (Dreams)";"1990";"100998";"12516";"Drama";"Fantasy";"-";"-";"-"
"6271";"Day for Night (La Nuit Américaine)";"1973";"70460";"1675";"Comedy";"Drama";"Romance";"-";"-"
"6273";"In a Lonely Place";"1950";"42593";"17057";"Drama";"Film-Noir";"Mystery";"Romance";"-"
"6279";"The Good Thief";"2002";"281820";"6016";"Crime";"Drama";"-";"-";"-"
"6280";"Man Apart, A";"2003";"266465";"8409";"Action";"Crime";"Drama";"Thriller";"-"
"6281";"Phone Booth";"2002";"183649";"1817";"Drama";"Thriller";"-";"-";"-"
"6283";"Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)";"2001";"275277";"11299";"Action";"Animation";"Sci-Fi";"Thriller";"-"
"6285";"Levity";"2003";"304328";"21052";"Drama";"-";"-";"-";"-"
"6286";"The Man Without a Past (Mies vailla menneisyyttä)";"2002";"311519";"7294";"Comedy";"Crime";"Drama";"-";"-"
"6287";"Anger Management";"2003";"305224";"9506";"Comedy";"-";"-";"-";"-"
"6288";"Better Luck Tomorrow";"2002";"280477";"14290";"Crime";"Drama";"-";"-";"-"
"6289";"Ghosts of the Abyss";"2003";"297144";"24982";"Documentary";"IMAX";"-";"-";"-"
"6290";"House of 1000 Corpses";"2003";"251736";"2662";"Horror";"-";"-";"-";"-"
"6291";"Lilya 4-Ever (Lilja 4-ever)";"2002";"300140";"12093";"Crime";"Drama";"-";"-";"-"
"6294";"Bulletproof Monk";"2003";"245803";"11817";"Action";"Adventure";"Sci-Fi";"-";"-"
"6295";"Chasing Papi (a.k.a. Papi Chulo)";"2003";"323572";"24621";"Comedy";"-";"-";"-";"-"
"6296";"Mighty Wind, A";"2003";"310281";"13370";"Comedy";"Musical";"-";"-";"-"
"6297";"Holes";"2003";"311289";"8326";"Adventure";"Children";"Comedy";"Mystery";"-"
"6298";"Malibu's Most Wanted";"2003";"328099";"13411";"Comedy";"Crime";"-";"-";"-"
"6299";"Winged Migration (Peuple migrateur, Le)";"2001";"301727";"11516";"Documentary";"-";"-";"-";"-"
"6300";"Flickering Lights (Blinkende lygter)";"2000";"236027";"10180";"Action";"Comedy";"Crime";"-";"-"
"6301";"Straw Dogs";"1971";"67800";"994";"Drama";"Thriller";"-";"-";"-"
"6302";"Beginning of the End";"1957";"50177";"66918";"Sci-Fi";"-";"-";"-";"-"
"6303";"The Andromeda Strain";"1971";"66769";"10514";"Mystery";"Sci-Fi";"-";"-";"-"
"6305";"Fahrenheit 451";"1966";"60390";"1714";"Drama";"Sci-Fi";"-";"-";"-"
"6306";"I Am Trying to Break Your Heart";"2002";"327920";"14308";"Documentary";"-";"-";"-";"-"
"6308";"Legal Eagles";"1986";"91396";"9930";"Comedy";"Crime";"Romance";"-";"-"
"6310";"Memories of Me";"1988";"95613";"107569";"Comedy";"Drama";"-";"-";"-"
"6313";"Sibling Rivalry";"1990";"100611";"108553";"Comedy";"-";"-";"-";"-"
"6314";"Undercover Blues";"1993";"108442";"12661";"Comedy";"Crime";"-";"-";"-"
"6315";"Wildcats";"1986";"92214";"29355";"Comedy";"-";"-";"-";"-"
"6316";"The Wiz";"1978";"78504";"24961";"Adventure";"Children";"Comedy";"Fantasy";"Musical"
"6319";"My Father the Hero (Mon père, ce héros.)";"1991";"102465";"20978";"Comedy";"Drama";"-";"-";"-"
"6320";"Scenes from a Mall";"1991";"102849";"47762";"Comedy";"-";"-";"-";"-"
"6322";"Confidence";"2003";"310910";"10743";"Crime";"Thriller";"-";"-";"-"
"6323";"Identity";"2003";"309698";"2832";"Crime";"Horror";"Mystery";"Thriller";"-"
"6324";"It Runs in the Family";"2003";"311110";"31459";"Comedy";"Drama";"-";"-";"-"
"6327";"Decade Under the Influence, A";"2003";"342275";"38868";"Documentary";"-";"-";"-";"-"
"6329";"Manic";"2001";"252684";"15098";"Drama";"-";"-";"-";"-"
"6330";"People I Know";"2002";"274711";"11458";"Crime";"Drama";"-";"-";"-"
"6331";"Spellbound";"2002";"334405";"16636";"Documentary";"-";"-";"-";"-"
"6332";"The Lizzie McGuire Movie";"2003";"306841";"18736";"Children";"Comedy";"Romance";"-";"-"
"6333";"X2: X-Men United";"2003";"290334";"36658";"Action";"Adventure";"Sci-Fi";"Thriller";"-"
"6334";"Blue Car";"2002";"290145";"46989";"Drama";"-";"-";"-";"-"
"6335";"The Dancer Upstairs";"2002";"118926";"20689";"Crime";"Drama";"Thriller";"-";"-"
"6336";"Marooned in Iraq (Gomgashtei dar Aragh)";"2002";"317226";"13438";"Drama";"-";"-";"-";"-"
"6337";"Owning Mahowny";"2003";"285861";"15394";"Crime";"Drama";"Thriller";"-";"-"
"6338";"Daddy Day Care";"2003";"317303";"10708";"Children";"Comedy";"-";"-";"-"
"6339";"Man on the Train (Homme du train, L')";"2002";"301414";"22016";"Comedy";"Drama";"-";"-";"-"
"6341";"The Shape of Things";"2003";"308878";"22958";"Drama";"-";"-";"-";"-"
"6342";"The Trip";"2002";"250067";"15850";"Comedy";"Drama";"Romance";"-";"-"
"6344";"101 Reykjavik (101 Reykjavík)";"2000";"237993";"10989";"Comedy";"Drama";"Romance";"-";"-"
"6345";"Chorus Line, A";"1985";"88915";"1816";"Comedy";"Drama";"Musical";"-";"-"
"6347";"Beat Street";"1984";"86946";"17667";"Drama";"Musical";"-";"-";"-"
"6348";"Breakin' 2: Electric Boogaloo";"1984";"86999";"17464";"Musical";"-";"-";"-";"-"
"6349";"Breakin'";"1984";"86998";"15259";"Drama";"Musical";"-";"-";"-"
"6350";"Laputa: Castle in the Sky (Tenkû no shiro Rapyuta)";"1986";"92067";"10515";"Action";"Adventure";"Animation";"Children";"Fantasy"
"6357";"High Society";"1956";"49314";"11424";"Comedy";"Musical";"Romance";"-";"-"
"6358";"Kiss Me Kate";"1953";"45963";"34857";"Comedy";"Musical";"Romance";"-";"-"
"6365";"The Matrix Reloaded";"2003";"234215";"604";"Action";"Adventure";"Sci-Fi";"Thriller";"IMAX"
"6367";"Down with Love";"2003";"309530";"10720";"Comedy";"Romance";"-";"-";"-"
"6368";"Cinemania";"2002";"281724";"51230";"Documentary";"-";"-";"-";"-"
"6370";"The Spanish Apartment (L'auberge espagnole)";"2002";"283900";"1555";"Comedy";"Drama";"Romance";"-";"-"
"6371";"Pokémon Heroes";"2003";"347791";"33875";"Animation";"Children";"-";"-";"-"
"6373";"Bruce Almighty";"2003";"315327";"310";"Comedy";"Drama";"Fantasy";"Romance";"-"
"6374";"The In-Laws";"2003";"314786";"5146";"Comedy";"-";"-";"-";"-"
"6375";"Gigantic (A Tale of Two Johns)";"2002";"304081";"30055";"Documentary";"-";"-";"-";"-"
"6376";"Respiro";"2002";"286516";"12544";"Comedy";"Drama";"-";"-";"-"
"6377";"Finding Nemo";"2003";"266543";"12";"Adventure";"Animation";"Children";"Comedy";"-"
"6378";"The Italian Job";"2003";"317740";"9654";"Action";"Crime";"-";"-";"-"
"6379";"Wrong Turn";"2003";"295700";"9902";"Horror";"Thriller";"-";"-";"-"
"6380";"Capturing the Friedmans";"2003";"342172";"2260";"Documentary";"-";"-";"-";"-"
"6382";"Together (Han ni Zai Yiki)";"2002";"332639";"18385";"Drama";"-";"-";"-";"-"
"6383";"The 2 Fast 2 Furious (Fast and the Furious 2)";"2003";"322259";"584";"Action";"Crime";"Thriller";"-";"-"
"6385";"Whale Rider";"2002";"298228";"1088";"Drama";"-";"-";"-";"-"
"6386";"Nevada Smith";"1966";"60748";"5921";"Western";"-";"-";"-";"-"
"6387";"Once a Thief (Zong heng si hai)";"1991";"101020";"47423";"Action";"Comedy";"Crime";"Thriller";"-"
"6390";"Silk Stockings";"1957";"50972";"43239";"Musical";"-";"-";"-";"-"
"6395";"The Crazies (a.k.a. Code Name: Trixie)";"1973";"69895";"29425";"Action";"Drama";"Horror";"Sci-Fi";"Thriller"
"6400";"Murder on a Sunday Morning (Un coupable idéal)";"2001";"307197";"51391";"Documentary";"-";"-";"-";"-"
"6402";"Siam Sunset";"1999";"178022";"50285";"Comedy";"-";"-";"-";"-"
"6405";"Treasure Island";"1950";"43067";"6646";"Adventure";"Children";"-";"-";"-"
"6407";"Walk, Don't Run";"1966";"61170";"38720";"Comedy";"Romance";"-";"-";"-"
"6408";"Animals are Beautiful People";"1974";"71143";"147729";"Comedy";"Documentary";"-";"-";"-"
"6410";"Car Wash";"1976";"74281";"15462";"Comedy";"-";"-";"-";"-"
"6412";"Destry Rides Again";"1939";"31225";"43828";"Comedy";"Western";"-";"-";"-"
"6415";"Intervista";"1987";"93267";"47715";"Comedy";"Drama";"-";"-";"-"
"6417";"Live Wire";"1992";"104743";"12629";"Action";"-";"-";"-";"-"
"6422";"Shenandoah";"1965";"59711";"21027";"Drama";"War";"Western";"-";"-"
"6424";"Oscar";"1991";"102603";"11890";"Comedy";"Crime";"Mystery";"Romance";"-"
"6425";"The 6th Man (Sixth Man)";"1997";"120142";"36807";"Comedy";"-";"-";"-";"-"
"6427";"The Railway Children";"1970";"66279";"37662";"Children";"Drama";"-";"-";"-"
"6428";"Two Mules for Sister Sara";"1970";"65134";"11916";"Comedy";"War";"Western";"-";"-"
"6429";"Winchester '73";"1950";"43137";"14551";"Western";"-";"-";"-";"-"
"6433";"The Man with the Movie Camera (Chelovek s kino-apparatom)";"1929";"19760";"26317";"Documentary";"-";"-";"-";"-"
"6434";"Objective, Burma!";"1945";"37954";"43490";"War";"-";"-";"-";"-"
"6436";"This Boy's Life";"1993";"108330";"8092";"Drama";"-";"-";"-";"-"
"6440";"Barton Fink";"1991";"101410";"290";"Drama";"Thriller";"-";"-";"-"
"6442";"Belle époque";"1992";"103791";"2470";"Comedy";"Romance";"-";"-";"-"
"6448";"The Flight of the Phoenix";"1965";"59183";"10243";"Action";"Adventure";"Drama";"-";"-"
"6449";"From the Terrace";"1960";"53841";"42541";"Drama";"-";"-";"-";"-"
"6452";"The Long, Hot Summer";"1958";"51878";"40085";"Drama";"-";"-";"-";"-"
"6453";"Man of Aran";"1934";"25456";"47684";"Documentary";"-";"-";"-";"-"
"6454";"Music Box";"1989";"100211";"2263";"Drama";"-";"-";"-";"-"
"6460";"The Trial (Procès, Le)";"1962";"57427";"3009";"Drama";"-";"-";"-";"-"
"6461";"The Unforgiven";"1960";"54428";"6643";"Drama";"Western";"-";"-";"-"
"6464";"Good Burger";"1997";"119215";"14817";"Children";"Comedy";"-";"-";"-"
"6465";"Jubilee";"1977";"76240";"41426";"Drama";"-";"-";"-";"-"
"6466";"Mississippi Masala";"1991";"102456";"41791";"Drama";"Romance";"-";"-";"-"
"6476";"Shattered";"1991";"102900";"2071";"Mystery";"Thriller";"-";"-";"-"
"6477";"The Song of Bernadette";"1943";"36377";"43516";"Drama";"-";"-";"-";"-"
"6480";"Thoroughly Modern Millie";"1967";"62362";"32489";"Comedy";"Musical";"-";"-";"-"
"6482";"Dumb and Dumberer: When Harry Met Lloyd";"2003";"329028";"10152";"Comedy";"-";"-";"-";"-"
"6483";"From Justin to Kelly";"2003";"339034";"31246";"Musical";"Romance";"-";"-";"-"
"6484";"Hollywood Homicide";"2003";"329717";"11375";"Action";"Crime";"Drama";"-";"-"
"6493";"Alex and Emma";"2003";"318283";"17813";"Comedy";"Drama";"Romance";"-";"-"
"6502";"28 Days Later";"2002";"289043";"170";"Action";"Horror";"Sci-Fi";"-";"-"
"6503";"Charlie's Angels: Full Throttle";"2003";"305357";"9471";"Action";"Adventure";"Comedy";"Crime";"Thriller"
"6506";"Fulltime Killer (Chuen jik sat sau)";"2001";"286635";"9581";"Action";"Thriller";"-";"-";"-"
"6509";"Ali: Fear Eats the Soul (Angst essen Seele auf)";"1974";"71141";"216";"Drama";"Romance";"-";"-";"-"
"6510";"Bodies, Rest & Motion";"1993";"106447";"47676";"Drama";"Romance";"-";"-";"-"
"6514";"Ring of Terror";"1962";"56415";"113739";"Horror";"-";"-";"-";"-"
"6515";"You Only Live Once";"1937";"29808";"52758";"Crime";"Film-Noir";"-";"-";"-"
"6516";"Anastasia";"1956";"48947";"38171";"Drama";"-";"-";"-";"-"
"6517";"The Babe";"1992";"103747";"61225";"Drama";"-";"-";"-";"-"
"6523";"Mr. Baseball";"1992";"104926";"18722";"Comedy";"Romance";"-";"-";"-"
"6527";"Scaramouche";"1952";"45125";"33454";"Adventure";"Romance";"-";"-";"-"
"6528";"Start the Revolution Without Me";"1970";"66402";"19753";"Comedy";"-";"-";"-";"-"
"6530";"The Tenant (Locataire, Le)";"1976";"74811";"11482";"Drama";"Horror";"Mystery";"Thriller";"-"
"6533";"What's Up, Doc?";"1972";"69495";"6949";"Comedy";"-";"-";"-";"-"
"6534";"Hulk";"2003";"286716";"1927";"Action";"Adventure";"Sci-Fi";"-";"-"
"6535";"Legally Blonde 2: Red, White & Blonde";"2003";"333780";"10327";"Comedy";"-";"-";"-";"-"
"6536";"Sinbad: Legend of the Seven Seas";"2003";"165982";"14411";"Adventure";"Animation";"Children";"Fantasy";"-"
"6537";"Terminator 3: Rise of the Machines";"2003";"181852";"296";"Action";"Adventure";"Sci-Fi";"-";"-"
"6538";"Swimming Pool";"2003";"324133";"302";"Drama";"Mystery";"Thriller";"-";"-"
"6539";"Pirates of the Caribbean: The Curse of the Black Pearl";"2003";"325980";"22";"Action";"Adventure";"Comedy";"Fantasy";"-"
"6541";"The League of Extraordinary Gentlemen (a.k.a. LXG)";"2003";"311429";"8698";"Action";"Fantasy";"Sci-Fi";"-";"-"
"6542";"The Cuckoo (Kukushka)";"2002";"308476";"554";"Comedy";"Drama";"War";"-";"-"
"6545";"I Capture the Castle";"2003";"300015";"17920";"Drama";"Romance";"-";"-";"-"
"6547";"Northfork";"2003";"322659";"32235";"Drama";"Fantasy";"-";"-";"-"
"6548";"Bad Boys II";"2003";"172156";"8961";"Action";"Comedy";"Crime";"Thriller";"-"
"6549";"How to Deal";"2003";"319524";"17403";"Comedy";"Drama";"Romance";"-";"-"
"6550";"Johnny English";"2003";"274166";"9486";"Action";"Comedy";"Thriller";"-";"-"
"6551";"The Anarchist Cookbook";"2002";"284850";"20439";"Comedy";"Romance";"-";"-";"-"
"6552";"Dirty Pretty Things";"2002";"301199";"3472";"Crime";"Drama";"Thriller";"-";"-"
"6553";"The Embalmer (Imbalsamatore, L')";"2002";"322725";"35265";"Drama";"-";"-";"-";"-"
"6554";"Garage Days";"2002";"280696";"25921";"Comedy";"Musical";"-";"-";"-"
"6557";"Born to Be Wild";"1995";"113533";"68927";"Adventure";"Children";"Comedy";"Drama";"-"
"6558";"Curly Sue";"1991";"101635";"11894";"Comedy";"Drama";"-";"-";"-"
"6559";"Little Giants";"1994";"110364";"20726";"Children";"Comedy";"-";"-";"-"
"6560";"Loose Cannons";"1990";"100053";"24558";"Action";"Comedy";"-";"-";"-"
"6561";"The Mouse That Roared";"1959";"53084";"12649";"Comedy";"War";"-";"-";"-"
"6563";"Masked & Anonymous";"2003";"319829";"24356";"Comedy";"Drama";"-";"-";"-"
"6564";"Lara Croft Tomb Raider: The Cradle of Life";"2003";"325703";"1996";"Action";"Adventure";"Comedy";"Romance";"Thriller"
"6565";"Seabiscuit";"2003";"329575";"4464";"Drama";"-";"-";"-";"-"
"6566";"Spy Kids 3-D: Game Over";"2003";"338459";"12279";"Action";"Adventure";"Children";"-";"-"
"6567";"Buffalo Soldiers";"2001";"252299";"9104";"Comedy";"Crime";"Drama";"War";"-"
"6568";"Camp";"2003";"342167";"33339";"Comedy";"Musical";"-";"-";"-"
"6571";"Mondays in the Sun (Lunes al sol, Los)";"2002";"319769";"54580";"Drama";"-";"-";"-";"-"
"6572";"Scorched";"2003";"286947";"4613";"Comedy";"Crime";"-";"-";"-"
"6573";"Avanti!";"1972";"68240";"12530";"Comedy";"Drama";"-";"-";"-"
"6574";"Eve of Destruction";"1991";"101831";"45096";"Action";"Sci-Fi";"Thriller";"-";"-"
"6577";"Kickboxer 2: The Road Back";"1991";"102202";"24993";"Action";"Drama";"-";"-";"-"
"6578";"Kiss Me, Stupid";"1964";"58265";"53021";"Comedy";"-";"-";"-";"-"
"6579";"One, Two, Three";"1961";"55256";"430";"Comedy";"-";"-";"-";"-"
"6581";"The Private Life of Sherlock Holmes";"1970";"66249";"5185";"Comedy";"Drama";"Mystery";"-";"-"
"6582";"Remo Williams: The Adventure Begins";"1985";"89901";"10553";"Action";"Comedy";"Crime";"Thriller";"-"
"6583";"The Blood of Heroes (Salute of the Jugger)";"1989";"94764";"21512";"Action";"Sci-Fi";"-";"-";"-"
"6584";"What's Up, Tiger Lily?";"1966";"61177";"21449";"Adventure";"Comedy";"Crime";"Thriller";"-"
"6586";"American Wedding (American Pie 3)";"2003";"328828";"8273";"Comedy";"-";"-";"-";"-"
"6587";"Gigli";"2003";"299930";"8046";"Comedy";"Crime";"Romance";"-";"-"
"6588";"And Now... Ladies and Gentlemen...";"2002";"283883";"50350";"Romance";"Thriller";"-";"-";"-"
"6591";"The Magdalene Sisters";"2002";"318411";"8094";"Drama";"-";"-";"-";"-"
"6592";"The Secret Lives of Dentists";"2002";"314630";"26195";"Drama";"-";"-";"-";"-"
"6593";"Freaky Friday";"2003";"322330";"10330";"Children";"Comedy";"Fantasy";"-";"-"
"6595";"S.W.A.T.";"2003";"257076";"9257";"Action";"Thriller";"-";"-";"-"
"6596";"Divorce, Le";"2003";"306734";"9499";"Comedy";"Drama";"Romance";"-";"-"
"6597";"The Princess Blade (Shura Yukihime)";"2001";"310149";"17180";"Action";"Sci-Fi";"-";"-";"-"
"6598";"Step Into Liquid";"2002";"308508";"15292";"Documentary";"-";"-";"-";"-"
"6603";"Double Life, A";"1947";"39335";"41206";"Crime";"Drama";"Film-Noir";"-";"-"
"6604";"Hawks and Sparrows (Uccellacci e Uccellini)";"1966";"61132";"33954";"Comedy";"-";"-";"-";"-"
"6609";"The Gospel According to St. Matthew (Vangelo secondo Matteo, Il)";"1964";"58715";"24192";"Drama";"-";"-";"-";"-"
"6611";"Umberto D.";"1952";"45274";"833";"Drama";"-";"-";"-";"-"
"6612";"Brother's Keeper";"1992";"103888";"26755";"Documentary";"-";"-";"-";"-"
"6614";"I Love You to Death";"1990";"99819";"3101";"Comedy";"Crime";"-";"-";"-"
"6615";"Freddy vs. Jason";"2003";"329101";"6466";"Action";"Horror";"Thriller";"-";"-"
"6616";"Grind";"2003";"338077";"20210";"Action";"Comedy";"-";"-";"-"
"6617";"Open Range";"2003";"316356";"2055";"Western";"-";"-";"-";"-"
"6618";"Shaolin Soccer (Siu lam juk kau)";"2001";"286112";"11770";"Action";"Comedy";"-";"-";"-"
"6619";"Uptown Girls";"2003";"263757";"14926";"Comedy";"-";"-";"-";"-"
"6620";"American Splendor";"2003";"305206";"2771";"Comedy";"Drama";"-";"-";"-"
"6624";"Agent Cody Banks";"2003";"313911";"10923";"Action";"Adventure";"Children";"Fantasy";"-"
"6625";"Camp Nowhere";"1994";"109369";"17745";"Adventure";"Children";"Comedy";"-";"-"
"6628";"Hot Dog... The Movie";"1984";"87425";"21989";"Comedy";"-";"-";"-";"-"
"6629";"House of Wax";"1953";"45888";"18573";"Crime";"Horror";"Mystery";"Thriller";"-"
"6631";"Man's Best Friend";"1993";"107504";"41759";"Horror";"Sci-Fi";"Thriller";"-";"-"
"6636";"The Sure Thing";"1985";"90103";"8992";"Comedy";"Romance";"-";"-";"-"
"6638";"Valley Girl";"1983";"86525";"19053";"Comedy";"Romance";"-";"-";"-"
"6639";"Wait Until Dark";"1967";"62467";"11206";"Drama";"Thriller";"-";"-";"-"
"6643";"Tokyo Story (Tôkyô monogatari)";"1953";"46438";"18148";"Drama";"-";"-";"-";"-"
"6644";"The Green Ray (Rayon vert, Le)";"1986";"91830";"54898";"Drama";"Romance";"-";"-";"-"
"6645";"THX 1138";"1971";"66434";"636";"Action";"Adventure";"Drama";"Sci-Fi";"-"
"6650";"Kind Hearts and Coronets";"1949";"41546";"11898";"Comedy";"Drama";"-";"-";"-"
"6654";"Atragon (Kaitei Gunkan)";"1963";"57215";"35072";"Adventure";"Sci-Fi";"-";"-";"-"
"6656";"Attack of the Puppet People";"1958";"51381";"44585";"Horror";"Sci-Fi";"-";"-";"-"
"6658";"10";"1979";"78721";"9051";"Comedy";"Romance";"-";"-";"-"
"6659";"Tremors";"1990";"100814";"9362";"Comedy";"Horror";"Sci-Fi";"-";"-"
"6660";"The Red Shoes";"1948";"40725";"19542";"Drama";"Fantasy";"Musical";"Romance";"-"
"6662";"The Pink Panther";"1963";"57413";"936";"Comedy";"Crime";"-";"-";"-"
"6663";"The Pink Panther Strikes Again";"1976";"75066";"12268";"Comedy";"Crime";"-";"-";"-"
"6664";"Commando";"1985";"88944";"10999";"Action";"Adventure";"-";"-";"-"
"6665";"Dracula";"1979";"79073";"33521";"Horror";"Romance";"-";"-";"-"
"6666";"The Discreet Charm of the Bourgeoisie (Charme discret de la bourgeoisie, Le)";"1972";"68361";"4593";"Comedy";"Drama";"Fantasy";"-";"-"
"6667";"Waco: The Rules of Engagement";"1997";"120472";"34044";"Documentary";"-";"-";"-";"-"
"6668";"The Road Home (Wo de fu qin mu qin)";"1999";"235060";"12276";"Drama";"Romance";"-";"-";"-"
"6669";"Ikiru";"1952";"44741";"3782";"Drama";"-";"-";"-";"-"
"6670";"Comic Book Villains";"2002";"287969";"36629";"Comedy";"-";"-";"-";"-"
"6671";"Angel at My Table, An";"1990";"99040";"2891";"Drama";"-";"-";"-";"-"
"6678";"The Handmaid's Tale";"1990";"99731";"20815";"Drama";"Sci-Fi";"-";"-";"-"
"6679";"Revolution OS";"2001";"308808";"19433";"Documentary";"-";"-";"-";"-"
"6684";"Death in Venice (Morte a Venezia)";"1971";"67445";"6619";"Drama";"Romance";"-";"-";"-"
"6686";"The Medallion";"2003";"288045";"10610";"Action";"Comedy";"Crime";"Fantasy";"-"
"6687";"My Boss's Daughter";"2003";"270980";"2830";"Comedy";"Romance";"-";"-";"-"
"6688";"Autumn Spring (Babí léto)";"2001";"286476";"15920";"Comedy";"Drama";"-";"-";"-"
"6689";"The Battle of Shaker Heights";"2003";"357470";"21413";"Comedy";"Drama";"Romance";"-";"-"
"6691";"Dust";"2001";"243232";"16405";"Drama";"Western";"-";"-";"-"
"6692";"Stoked: The Rise and Fall of Gator";"2002";"271211";"33255";"Documentary";"-";"-";"-";"-"
"6695";"Jeepers Creepers 2";"2003";"301470";"11351";"Horror";"Thriller";"-";"-";"-"
"6696";"Bollywood/Hollywood";"2002";"303785";"333";"Comedy";"Drama";"Musical";"Romance";"-"
"6699";"Once Upon a Time in the Midlands";"2002";"301684";"22200";"Drama";"-";"-";"-";"-"
"6702";"Dickie Roberts: Former Child Star";"2003";"325258";"13778";"Comedy";"-";"-";"-";"-"
"6705";"Party Monster";"2003";"320244";"1415";"Comedy";"Crime";"Drama";"Thriller";"-"
"6706";"Taking Sides";"2001";"260414";"31094";"Drama";"-";"-";"-";"-"
"6707";"Cabin Fever";"2002";"303816";"11547";"Horror";"Thriller";"-";"-";"-"
"6708";"Matchstick Men";"2003";"325805";"7270";"Comedy";"Crime";"Drama";"-";"-"
"6709";"Once Upon a Time in Mexico";"2003";"285823";"1428";"Action";"Adventure";"Crime";"Thriller";"-"
"6710";"Dummy";"2002";"246592";"17906";"Comedy";"Drama";"Romance";"-";"-"
"6711";"Lost in Translation";"2003";"335266";"153";"Comedy";"Drama";"Romance";"-";"-"
"6713";"Millennium Actress (Sennen joyû)";"2001";"291350";"33320";"Animation";"Drama";"Romance";"-";"-"
"6715";"Children of the Night";"1991";"103957";"61054";"Horror";"-";"-";"-";"-"
"6718";"Gotcha!";"1985";"89222";"27590";"Comedy";"-";"-";"-";"-"
"6720";"Kuffs";"1992";"104647";"14603";"Action";"Comedy";"Crime";"-";"-"
"6721";"Once Upon a Time in China (Wong Fei Hung)";"1991";"103285";"10617";"Action";"Adventure";"Drama";"-";"-"
"6722";"Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung)";"1992";"105839";"10618";"Action";"Romance";"-";"-";"-"
"6723";"Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba)";"1993";"108592";"10619";"Action";"-";"-";"-";"-"
